Dia;Mês;Ano;Cepagri;IAC;Viracopos
25;5;2006;29.12;28;23
26;5;2006;28.22;27.4;24
27;5;2006;29.54;28.6;26
28;5;2006;29.63;28.6;26
29;5;2006;29.93;29;27
30;5;2006;29.87;29;28
31;5;2006;25.76;23.4;28
1;6;2006;22.6;22.4;24
2;6;2006;23.6;23;23
3;6;2006;25.6;25;25
4;6;2006;26.0;26.6;25
5;6;2006;26.4;27.8;22
6;6;2006;27.0;30.2;25
7;6;2006;29.4;30.2;26
8;6;2006;30.4;30.2;26
9;6;2006;30.4;29.8;25
10;6;2006;29.23;28.8;25
11;6;2006;26.93;26.4;25
12;6;2006;26.75;27;24
13;6;2006;28.41;27.8;26
14;6;2006;27.39;27.2;25
15;6;2006;27.99;27.8;25
16;6;2006;27.86;28;23
17;6;2006;23.38;23.4;24
18;6;2006;23.33;23.6;25
19;6;2006;23.1;23;26
20;6;2006;25.5;25.9;25
21;6;2006;24.82;24.6;26
22;6;2006;24.13;23.6;27
23;6;2006;25.32;25.4;26
24;6;2006;24.76;24.4;26
25;6;2006;23.07;22.8;26
26;6;2006;20.0;20.2;19
27;6;2006;22.99;22.8;18
28;6;2006;25.48;25.2;18
29;6;2006;25.99;25.8;21
30;6;2006;25.64;25;24
1;7;2006;25.73;26;24
2;7;2006;26.67;26.4;19
3;7;2006;26.62;26.8;23
4;7;2006;20.69;20.8;23
5;7;2006;23.96;24.2;24
6;7;2006;20.12;20.4;25
7;7;2006;17.11;18;26
8;7;2006;23.0;20.2;28
9;7;2006;24.64;24.4;29
10;7;2006;25.28;25.6;23
11;7;2006;27.56;27.4;27
12;7;2006;27.13;27.2;27
13;7;2006;28.31;28.2;26
14;7;2006;29.26;28.8;26
15;7;2006;28.83;29;23
16;7;2006;25.4;25.6;24
17;7;2006;24.54;24.6;24
18;7;2006;26.15;26;25
19;7;2006;25.9;26.2;25
20;7;2006;23.07;23.2;25
21;7;2006;26.15;25.8;28
22;7;2006;26.8;26.6;28
23;7;2006;27.05;26.8;29
24;7;2006;26.27;26.6;30
25;7;2006;26.73;27.2;28
26;7;2006;26.6;26;29
27;7;2006;24.89;25.4;30
28;7;2006;27.01;27;31
29;7;2006;26.08;26;25
30;7;2006;26.01;26.2;15
31;7;2006;24.43;24.6;14
1;8;2006;24.8;25.4;20
2;8;2006;26.72;27;19
3;8;2006;26.79;27.2;24
4;8;2006;26.12;26.4;25
5;8;2006;26.7;26;28
6;8;2006;28.36;27.8;29
7;8;2006;27.47;27.8;30
8;8;2006;27.14;27.2;29
9;8;2006;27.17;28;28
10;8;2006;19.34;19.6;30
11;8;2006;18.91;19.6;31
12;8;2006;18.91;19.2;29
13;8;2006;22.81;23.4;29
14;8;2006;25.19;25.4;30
15;8;2006;24.49;25.2;31
16;8;2006;19.93;20;32
17;8;2006;24.02;24.2;30
18;8;2006;24.43;24.6;29
19;8;2006;24.79;25;25
20;8;2006;26.48;26.6;23
21;8;2006;27.16;27.2;21
22;8;2006;28.94;29;23
23;8;2006;29.56;30;26
24;8;2006;19.19;19.2;30
25;8;2006;28.15;28;30
26;8;2006;28.2;28.4;30
27;8;2006;26.85;27.2;26
28;8;2006;26.59;27;26
29;8;2006;25.47;25.6;18
30;8;2006;25.28;25;23
31;8;2006;25.59;25;28
1;9;2006;26.05;26;26
2;9;2006;26.08;26.2;23
3;9;2006;26.39;26.4;25
4;9;2006;28.39;28.6;20
5;9;2006;29.18;29.6;18
6;9;2006;29.72;29.6;20
7;9;2006;23.06;31;25
8;9;2006;29.6;29.6;28
9;9;2006;30.0;30.2;28
10;9;2006;31.2;31;27
11;9;2006;30.49;32.2;31
12;9;2006;22.4;22;33
13;9;2006;17.0;15.6;33
14;9;2006;14.66;15;34
15;9;2006;21.0;22;35
16;9;2006;20.9;21.4;29
17;9;2006;23.86;25;25
18;9;2006;25.77;26.4;25
19;9;2006;28.0;28.8;26
20;9;2006;29.03;29.6;27
21;9;2006;29.63;30.6;25
22;9;2006;28.71;29.8;25
23;9;2006;28.17;29.6;29
24;9;2006;30.13;31.4;20
25;9;2006;30.8;31.8;22
26;9;2006;29.74;30.6;23
27;9;2006;29.34;30.6;28
28;9;2006;29.9;31.2;28
29;9;2006;31.21;32.2;25.11
30;9;2006;31.87;33.4;24
1;10;2006;32.72;23.4;24.28
2;10;2006;29.59;30.6;27
3;10;2006;27.5;28.2;29
4;10;2006;25.21;26.6;31
5;10;2006;21.97;22.2;28
6;10;2006;23.49;24;28
7;10;2006;27.08;27.8;26
8;10;2006;29.9;31;28
9;10;2006;30.66;31.7;29
10;10;2006;30.73;31.9;29
11;10;2006;25.25;25.8;29
12;10;2006;25.92;26.8;25
13;10;2006;18.46;18.6;27
14;10;2006;23.9;24.2;30
15;10;2006;28.6;29.6;31
16;10;2006;26.58;27.6;30
17;10;2006;24.67;27;24
18;10;2006;26.0;25;22
19;10;2006;21.8;21.6;20
20;10;2006;18.59;18.4;24
21;10;2006;21.1;21.6;24
22;10;2006;26.4;25.6;27
23;10;2006;28.0;28.8;26
24;10;2006;27.64;28.6;28
25;10;2006;27.31;27.8;30
26;10;2006;32.0;32.4;31
27;10;2006;32.6;33.4;29
28;10;2006;32.93;33.6;30
29;10;2006;32.88;33.8;30
30;10;2006;34.68;36;32
31;10;2006;27.74;26.2;34
1;11;2006;27.0;25.4;29
2;11;2006;24.78;25.4;26
3;11;2006;26.94;27.4;29
4;11;2006;26.88;27.2;30
5;11;2006;27.0;25.4;30
6;11;2006;28.24;26.4;29
7;11;2006;27.89;30.6;24
8;11;2006;24.0;21;24
9;11;2006;24.52;24.4;26
10;11;2006;24.42;25.4;22
11;11;2006;29.2;29;23
12;11;2006;28.77;29.4;25
13;11;2006;27.59;27.6;26
14;11;2006;23.82;25.2;24
15;11;2006;26.0;25.4;29
16;11;2006;27.6;28.6;30
17;11;2006;29.0;30.2;33
18;11;2006;31.51;31.8;31
19;11;2006;28.89;29.8;32
20;11;2006;29.0;28.6;27
21;11;2006;26.98;27.8;26
22;11;2006;28.97;29.4;30
23;11;2006;29.51;30;30
24;11;2006;30.25;31;33
25;11;2006;28.67;29.8;31
26;11;2006;28.6;25;28
27;11;2006;27.23;27.6;30
28;11;2006;30.24;31.4;27
29;11;2006;29.01;32.4;28
30;11;2006;29.96;31;27
1;12;2006;24.52;25.2;28
2;12;2006;24.93;25.2;31
3;12;2006;27.75;22.8;31.22
4;12;2006;28.08;25.6;29
5;12;2006;25.08;25.6;28
6;12;2006;27.92;27;27
7;12;2006;26.79;27.6;27
8;12;2006;28.7;29;29
9;12;2006;29.98;31;27
10;12;2006;31.19;32.4;29
11;12;2006;30.37;30.4;29
12;12;2006;30.49;31;29
13;12;2006;30.02;31.2;30
14;12;2006;32.4;33.2;27
15;12;2006;33.92;35.2;30
16;12;2006;30.39;31;32
17;12;2006;26.64;27;34
18;12;2006;29.4;30;32
19;12;2006;30.07;31;33
20;12;2006;30.79;31.2;29
21;12;2006;28.03;29;28
22;12;2006;26.06;26.6;29
23;12;2006;24.85;24.6;28
24;12;2006;27.52;27.8;29
25;12;2006;26.0;23.6;31
26;12;2006;24.57;25.2;30
27;12;2006;26.32;27;29
28;12;2006;27.09;27.4;30
29;12;2006;24.65;25.2;29
30;12;2006;29.32;30;27.61
31;12;2006;30.51;31;24
1;1;2007;33.1;34.2;25
2;1;2007;32.78;33.8;25
3;1;2007;32.0;33.2;26
4;1;2007;28.14;28.8;26
5;1;2007;26.17;26.6;24
6;1;2007;29.94;30.2;23
7;1;2007;31.08;31.6;28
8;1;2007;33.02;33.6;27
9;1;2007;32.08;32.6;29
10;1;2007;28.79;28.2;31
11;1;2007;29.75;30.4;31
12;1;2007;27.78;27.6;31
13;1;2007;28.72;28.6;26
14;1;2007;29.64;28.6;30
15;1;2007;28.84;29.4;25
16;1;2007;30.98;31.6;29
17;1;2007;28.83;32.4;28
18;1;2007;29.92;29.8;24
19;1;2007;28.2;27.4;30
20;1;2007;27.3;28.4;26
21;1;2007;26.98;27.6;28
22;1;2007;28.85;30.2;25
23;1;2007;27.84;27.8;29
24;1;2007;28.64;29.6;30
25;1;2007;28.8;28.8;28
26;1;2007;29.2;29.8;30
27;1;2007;32.4;31.2;27
28;1;2007;28.32;28.4;28
29;1;2007;29.8;30;29
30;1;2007;31.95;34.4;30
31;1;2007;32.81;33.4;31
1;2;2007;31.43;31.4;32
2;2;2007;31.87;32.2;30
3;2;2007;28.61;28.8;31
4;2;2007;27.25;28;31
5;2;2007;29.0;29;32
6;2;2007;29.37;29.6;30
7;2;2007;30.0;29.4;31
8;2;2007;31.21;31.8;27
9;2;2007;30.27;30.6;29
10;2;2007;30.47;30.4;31
11;2;2007;30.36;30.6;27
12;2;2007;27.38;30.2;26
13;2;2007;29.39;29.2;27
14;2;2007;26.0;25.4;29
15;2;2007;25.61;25.4;30
16;2;2007;25.69;25.4;31.28
17;2;2007;25.94;25.8;33
18;2;2007;23.99;26.4;32
19;2;2007;21.2;24.2;31
20;2;2007;20.84;23.6;29
21;2;2007;25.83;28.6;32
22;2;2007;29.0;28.6;33
23;2;2007;29.6;29;33
24;2;2007;30.53;31.2;32
25;2;2007;32.22;32;32
26;2;2007;31.4;31;28.78
27;2;2007;26.58;26.8;27
28;2;2007;30.16;30.6;28
1;3;2007;23.73;24.2;31
2;3;2007;28.72;29.6;32
3;3;2007;28.22;28.2;33
4;3;2007;24.02;23.8;32
5;3;2007;29.72;31.6;32
6;3;2007;27.27;27;33
7;3;2007;27.18;28.4;33
8;3;2007;26.64;27;33
9;3;2007;28.53;28.8;33
10;3;2007;31.35;31.2;32
11;3;2007;30.02;29.6;32
12;3;2007;30.08;30.6;32
13;3;2007;27.0;25.8;32
14;3;2007;28.87;29.6;31
15;3;2007;28.22;28.8;29
16;3;2007;29.97;30.8;28
17;3;2007;30.88;31.8;27
18;3;2007;32.72;32.6;26
19;3;2007;30.51;31.2;24
20;3;2007;31.21;31.2;26
21;3;2007;31.38;31.8;28
22;3;2007;31.94;31.6;28
23;3;2007;30.34;30.4;31
24;3;2007;29.5;30.6;32
25;3;2007;28.38;28;32
26;3;2007;29.51;30.6;32
27;3;2007;32.0;31.4;32
28;3;2007;28.02;28.6;33
29;3;2007;26.99;27;34
30;3;2007;28.46;29;32
31;3;2007;29.73;29.6;33
1;4;2007;30.57;30.8;32
2;4;2007;32.02;32.2;32
3;4;2007;32.82;33.6;32
4;4;2007;33.22;33.6;31
5;4;2007;30.06;30.4;28
6;4;2007;29.58;29.2;26
7;4;2007;33.0;32.6;28
8;4;2007;32.48;32.8;26
9;4;2007;33.28;33.6;27
10;4;2007;31.68;32.2;28
11;4;2007;32.36;32.4;29
12;4;2007;29.99;30.2;30
13;4;2007;27.79;27.6;28
14;4;2007;29.0;28.8;29
15;4;2007;31.31;31.6;29
16;4;2007;31.62;32;30
17;4;2007;32.71;33.6;29
18;4;2007;31.36;32.6;29
19;4;2007;31.8;32.2;30
20;4;2007;32.31;33;30
21;4;2007;32.8;33.8;30
22;4;2007;32.68;33.4;29
23;4;2007;32.09;32.8;29
24;4;2007;32.31;33;30
25;4;2007;31.36;31.8;29
26;4;2007;31.43;31.8;30
27;4;2007;31.51;32.8;22
28;4;2007;30.18;31;21.22
29;4;2007;30.12;30.8;23
30;4;2007;29.13;30.1;26
1;5;2007;27.42;28.5;27
2;5;2007;27.14;27.8;27
3;5;2007;24.52;23.9;26
4;5;2007;26.2;23.8;27
5;5;2007;28.36;28.8;27
6;5;2007;26.76;27.3;27
7;5;2007;30.4;31.6;29
8;5;2007;30.71;32.2;29
9;5;2007;32.0;33.2;21
10;5;2007;31.72;33;21
11;5;2007;32.15;33;23
12;5;2007;32.6;34.2;26
13;5;2007;33.22;33.9;27
14;5;2007;31.58;32.3;26
15;5;2007;32.15;33.4;25
16;5;2007;32.29;34;29
17;5;2007;31.79;33;30
18;5;2007;31.51;32.6;29
19;5;2007;31.32;32.2;22.28
20;5;2007;28.99;29.6;26
21;5;2007;27.26;28;28
22;5;2007;28.15;28.6;23
23;5;2007;25.47;26.2;18
24;5;2007;26.79;27.6;17
25;5;2007;28.22;29;19
26;5;2007;29.27;30.2;22
27;5;2007;29.92;30.4;19
28;5;2007;28.94;29;21
29;5;2007;28.78;29.4;20
30;5;2007;28.9;29.6;15
31;5;2007;29.54;30.4;22
1;6;2007;29.3;29.4;26
2;6;2007;29.36;30;22
3;6;2007;29.56;30.2;20
4;6;2007;29.7;30.8;19
5;6;2007;28.34;29.6;21
6;6;2007;28.8;30;24
7;6;2007;28.89;30.2;27
8;6;2007;29.76;30.2;27
9;6;2007;29.97;30.2;28
10;6;2007;29.52;30.2;27
11;6;2007;22.08;22.2;26
12;6;2007;23.08;23.4;27
13;6;2007;23.92;24.2;27
14;6;2007;25.79;26.4;27
15;6;2007;26.95;27.6;29
16;6;2007;27.54;28.4;27
17;6;2007;26.88;27;28
18;6;2007;27.1;27.4;28
19;6;2007;27.1;28.2;27
20;6;2007;26.75;27.6;29.89
21;6;2007;28.29;28.8;25
22;6;2007;29.21;30.2;25
23;6;2007;17.89;17.8;26
24;6;2007;21.18;21.4;26
25;6;2007;24.16;24.2;23
26;6;2007;26.82;27.2;25
27;6;2007;27.49;28.6;27
28;6;2007;26.5;27.4;25
29;6;2007;26.12;27;23
30;6;2007;29.22;30;24
1;7;2007;30.01;31;23
2;7;2007;29.22;30.2;23
3;7;2007;24.43;24.6;25
4;7;2007;26.65;26.4;26
5;7;2007;28.48;29.2;28
6;7;2007;18.42;19;28
7;7;2007;17.87;18;27
8;7;2007;18.61;18.4;27
9;7;2007;19.98;19.8;28
10;7;2007;23.09;23.6;28
11;7;2007;18.91;18.8;23
12;7;2007;21.97;22.6;21
13;7;2007;21.09;21;27
14;7;2007;16.38;16.6;27
15;7;2007;22.35;22.8;27
16;7;2007;26.16;27.4;19
17;7;2007;18.63;19;17
18;7;2007;19.45;20;18
19;7;2007;19.94;20;19
20;7;2007;22.67;23.2;24
21;7;2007;24.25;24.8;27
22;7;2007;26.96;27.6;29
23;7;2007;27.64;28.4;23
24;7;2007;27.86;28.8;21.39
25;7;2007;27.64;28;19
26;7;2007;26.83;27.6;18
27;7;2007;26.93;27.8;19
28;7;2007;27.04;27.6;15
29;7;2007;27.66;28.4;15
30;7;2007;28.15;29.2;18
31;7;2007;28.07;29;23
1;8;2007;28.0;28.8;26
2;8;2007;28.22;29;27
3;8;2007;26.86;27.4;26
4;8;2007;26.04;26.4;27
5;8;2007;25.69;26.4;21
6;8;2007;26.02;26.8;26
7;8;2007;25.62;26.4;29
8;8;2007;26.39;27.6;28
9;8;2007;23.57;23.8;28
10;8;2007;25.44;26;27
11;8;2007;26.37;27.4;24
12;8;2007;26.11;26.2;24
13;8;2007;24.26;25.2;27
14;8;2007;24.69;25.2;26
15;8;2007;23.94;24.6;27
16;8;2007;23.85;24.4;27
17;8;2007;25.29;25.6;26
18;8;2007;26.83;27.2;27
19;8;2007;27.81;28.4;28
20;8;2007;28.05;28.6;28
21;8;2007;27.06;28.2;25
22;8;2007;27.62;28.4;26
23;8;2007;28.47;29;29
24;8;2007;27.4;28.4;29
25;8;2007;24.69;25.2;31
26;8;2007;23.18;24;32
27;8;2007;27.05;27.6;29
29;8;2007;27.57;28.2;24
30;8;2007;27.93;28;22
31;8;2007;17.07;16.8;29
1;9;2007;16.81;17;29
2;9;2007;18.19;18;31
3;9;2007;20.07;20;31
4;9;2007;24.76;25.4;25
5;9;2007;27.92;28.8;29
6;9;2007;28.6;30.2;29
7;9;2007;20.53;20.4;30
8;9;2007;23.26;23.8;31
9;9;2007;18.83;19.2;30
10;9;2007;18.33;18;30
11;9;2007;19.47;19.8;29
12;9;2007;17.46;16.2;29
13;9;2007;15.99;16.2;29
14;9;2007;20.48;20;30
15;9;2007;23.83;24.2;31
16;9;2007;26.58;27;31
17;9;2007;27.19;28;25
18;9;2007;28.61;27.4;30
19;9;2007;26.9;27.6;30
20;9;2007;22.58;23;34
21;9;2007;26.68;27.2;28
22;9;2007;28.26;29.4;33
23;9;2007;28.88;29.2;35
24;9;2007;27.83;28.4;29
25;9;2007;27.19;28.2;18.78
26;9;2007;24.29;25;19
27;9;2007;24.73;25.4;29
28;9;2007;27.23;28;27
29;9;2007;26.46;26.8;25
30;9;2007;27.72;28;23
1;10;2007;27.15;27.8;26
2;10;2007;26.76;28.6;29
3;10;2007;27.75;28.2;29
4;10;2007;27.87;28.2;30
5;10;2007;28.01;29;31
6;10;2007;25.76;26.4;33
7;10;2007;26.77;27.6;34
8;10;2007;29.04;29.8;32
9;10;2007;28.69;29.8;32
10;10;2007;30.09;31;33
11;10;2007;31.74;32.8;33
12;10;2007;28.6;30;34
13;10;2007;23.97;24;31
14;10;2007;26.03;26.4;27
15;10;2007;24.41;25.2;32
16;10;2007;28.65;29.2;33
17;10;2007;29.48;30.4;31
18;10;2007;30.86;31.8;29
19;10;2007;30.81;31.4;25
20;10;2007;29.01;29.6;33
21;10;2007;28.99;29.6;36
22;10;2007;28.89;29.6;28
23;10;2007;30.19;31.2;25
24;10;2007;30.36;31.4;18.22
25;10;2007;29.74;30.6;20
26;10;2007;30.87;31;28
27;10;2007;29.28;30;31
28;10;2007;29.38;30;33
29;10;2007;29.3;29.8;35
30;10;2007;30.59;31.6;32
31;10;2007;31.29;32.2;34
1;11;2007;31.87;32.6;34
2;11;2007;26.76;27.4;30
3;11;2007;30.72;31.6;29
4;11;2007;30.88;31.8;22
5;11;2007;34.01;35.2;24
6;11;2007;29.08;29;22
7;11;2007;32.8;33.8;29
8;11;2007;34.93;36;29
9;11;2007;29.55;30;28
10;11;2007;19.41;19.4;25
11;11;2007;21.45;21.6;24
12;11;2007;29.46;30.4;22
13;11;2007;27.97;28.4;27
14;11;2007;28.02;28.4;28
15;11;2007;25.55;25.6;25
16;11;2007;27.71;28.4;22
17;11;2007;29.47;30;28
18;11;2007;29.35;29.8;31
19;11;2007;30.46;31.2;28
20;11;2007;31.79;32.4;30
21;11;2007;32.72;33.8;27
22;11;2007;34.11;35;26
23;11;2007;32.04;32.8;29
24;11;2007;32.2;33.4;31
25;11;2007;33.1;34;26
26;11;2007;32.98;33.6;29
27;11;2007;34.22;35.2;27
28;11;2007;30.71;31.2;28
29;11;2007;26.77;27.4;29
30;11;2007;31.04;31.8;30
1;12;2007;33.12;34.6;31
2;12;2007;32.65;33;32
3;12;2007;28.08;29.2;34
4;12;2007;25.94;25.8;34
5;12;2007;32.83;34;25
6;12;2007;35.76;37.2;30
7;12;2007;30.76;30.4;26
8;12;2007;27.52;27.2;30
9;12;2007;18.71;19.2;31
10;12;2007;20.29;20.4;29
11;12;2007;28.26;29.2;27
12;12;2007;31.67;32.8;25
13;12;2007;33.66;35;22
14;12;2007;34.63;35.8;23
15;12;2007;33.17;33.4;30
16;12;2007;34.38;35.6;31
17;12;2007;33.34;34.6;29
18;12;2007;30.54;31.6;29
19;12;2007;27.75;27.8;23
20;12;2007;20.56;21.2;25
21;12;2007;26.35;26.6;27
22;12;2007;22.56;23.4;29
23;12;2007;28.96;29.6;29
24;12;2007;28.93;30;30
25;12;2007;28.19;29.6;29
26;12;2007;24.8;25.6;30
27;12;2007;24.62;24.8;32
28;12;2007;23.73;24.2;34
29;12;2007;28.01;28.2;34
30;12;2007;28.53;30;34
31;12;2007;22.76;23;35
1;1;2008;22.03;24.2;34
2;1;2008;28.81;28.8;28
3;1;2008;31.01;31.4;31
4;1;2008;27.56;28.8;30
5;1;2008;30.45;30.4;28
6;1;2008;30.0;28.2;28
7;1;2008;27.19;27;29
8;1;2008;30.0;30.4;30
9;1;2008;31.84;32.2;32
10;1;2008;26.25;27.4;32
11;1;2008;29.62;30.2;31
12;1;2008;28.68;28.8;30
13;1;2008;29.08;29.2;26
14;1;2008;28.96;28.8;26
15;1;2008;30.5;30.8;28
16;1;2008;31.01;31.2;30
17;1;2008;32.51;33.2;29
18;1;2008;34.44;35.2;26
19;1;2008;32.87;33.2;28
20;1;2008;25.37;25.4;25
21;1;2008;30.39;30.6;22
22;1;2008;30.0;27.4;24
23;1;2008;31.28;31.6;25
24;1;2008;31.99;32;27
25;1;2008;28.79;29.8;24
26;1;2008;27.34;27.4;24
27;1;2008;26.41;25.6;26
28;1;2008;23.14;24;23
29;1;2008;22.87;23.8;20
30;1;2008;30.29;30.6;26
31;1;2008;31.23;31.4;27
1;2;2008;29.54;29.4;30
2;2;2008;30.34;31.4;32
3;2;2008;21.23;21.6;28
4;2;2008;25.69;25.6;26
5;2;2008;27.73;27.4;27
6;2;2008;29.49;29.6;26
7;2;2008;28.75;28.8;27
8;2;2008;30.08;30.8;28
9;2;2008;28.93;29.4;29
10;2;2008;31.2;31.4;30
11;2;2008;32.37;32.8;30
13;2;2008;33.27;33.6;30
14;2;2008;33.97;34.6;32
15;2;2008;33.58;34;30
16;2;2008;35.3;35;31
17;2;2008;34.52;34.6;30
18;2;2008;30.01;31.2;30
19;2;2008;32.06;33;29
20;2;2008;31.7;31;29
21;2;2008;28.98;29.4;27
22;2;2008;28.3;28.4;28
23;2;2008;29.23;29.6;26
24;2;2008;30.75;31;25
25;2;2008;31.57;32;29
26;2;2008;32.26;32.2;29
27;2;2008;31.41;31.8;29
28;2;2008;31.51;32;28
29;2;2008;27.16;27.2;26
1;3;2008;26.89;27.8;28
2;3;2008;29.82;30.2;30
3;3;2008;30.29;31;30
4;3;2008;28.26;27.8;31
5;3;2008;28.05;28.4;30
6;3;2008;28.92;29;31
7;3;2008;26.73;26.8;32
8;3;2008;23.44;23.2;31
9;3;2008;24.9;24.8;31
10;3;2008;25.5;26.4;31
11;3;2008;27.5;28;28
12;3;2008;25.71;26;27
13;3;2008;24.25;25;23
14;3;2008;26.56;27;24
15;3;2008;23.97;24.2;22
16;3;2008;21.02;21.2;23
17;3;2008;26.57;27;20
18;3;2008;28.14;28.8;29
19;3;2008;31.24;31;29
20;3;2008;31.79;32.4;30
21;3;2008;27.68;28.2;29
22;3;2008;27.12;27.8;27
23;3;2008;27.1;27.4;28
24;3;2008;26.24;27.2;28
25;3;2008;28.07;28.8;29
26;3;2008;29.17;29.6;28
27;3;2008;31.04;30.2;29
28;3;2008;31.2;31;29
29;3;2008;30.32;30.4;28
30;3;2008;32.05;32.6;25
31;3;2008;30.54;31;26
1;4;2008;31.91;32.2;28
2;4;2008;30.55;31.4;27
3;4;2008;31.62;31.7;24
4;4;2008;30.15;30.4;25
5;4;2008;29.34;30.2;26
6;4;2008;28.93;29.4;25
7;4;2008;29.22;29.4;26
8;4;2008;27.22;28.2;27
9;4;2008;28.15;27.9;30
10;4;2008;26.15;26.6;29
11;4;2008;25.49;25.6;29
12;4;2008;28.82;29.6;29
13;4;2008;29.72;29.9;30
14;4;2008;29.28;30.2;25
15;4;2008;28.0;29.2;22
16;4;2008;25.77;26.2;27
17;4;2008;29.01;29.1;28
18;4;2008;30.15;30.6;26
19;4;2008;29.98;31;25
20;4;2008;30.45;31.4;23
21;4;2008;30.48;31.2;25
22;4;2008;31.64;32;28
23;4;2008;31.85;32.3;26
24;4;2008;31.61;32.1;27
25;4;2008;30.44;31.6;26
26;4;2008;30.89;31.6;27
27;4;2008;28.1;28.6;28
28;4;2008;27.88;28;29
29;4;2008;23.18;23;29
30;4;2008;23.69;24.6;20
1;5;2008;21.91;22.2;20
2;5;2008;24.73;24.8;19
3;5;2008;18.17;18.6;19
4;5;2008;29.58;30.2;20
5;5;2008;30.8;30.8;20
6;5;2008;29.7;30.4;21
7;5;2008;30.0;30;22
8;5;2008;28.6;28;23
9;5;2008;28.8;29.2;23
10;5;2008;29.15;29.4;22
11;5;2008;28.7;29.8;23
12;5;2008;28.64;29.4;21
13;5;2008;28.47;29.2;21
14;5;2008;29.29;29.4;23
15;5;2008;28.18;29.8;24
16;5;2008;26.03;26.6;25
17;5;2008;26.47;26.6;24
18;5;2008;29.02;29;27
19;5;2008;26.84;27;28
20;5;2008;25.01;24.2;27
21;5;2008;25.58;25.8;27
22;5;2008;26.11;27.2;27
23;5;2008;25.3;26;26
24;5;2008;26.27;26.4;26
25;5;2008;28.04;28.4;26
26;5;2008;29.29;30.2;26
27;5;2008;29.94;30.4;26
28;5;2008;29.5;30.4;28
29;5;2008;29.62;30.2;22
30;5;2008;30.22;30.4;19
31;5;2008;22.62;23;16
1;6;2008;23.58;24;19
2;6;2008;28.25;28.2;22
3;6;2008;28.22;27.6;24
4;6;2008;27.47;26.4;21
5;6;2008;23.3;25.8;26
6;6;2008;22.6;22.8;27
7;6;2008;26.06;25.8;26
8;6;2008;27.3;27.6;27
9;6;2008;26.2;27;26
10;6;2008;27.09;27.4;25
11;6;2008;26.19;29.4;26
12;6;2008;27.02;27.8;27
13;6;2008;28.22;29;27
14;6;2008;28.35;28.8;27
15;6;2008;28.36;29;26
16;6;2008;21.93;22.2;18
17;6;2008;20.56;20.4;21
18;6;2008;18.74;19.4;23
19;6;2008;20.64;20.6;25
20;6;2008;21.22;21.4;27
21;6;2008;21.19;21.6;24
22;6;2008;21.94;21.8;21
23;6;2008;23.13;24;17
24;6;2008;23.42;24.4;17
25;6;2008;23.01;23.2;19
26;6;2008;22.88;22.4;24
27;6;2008;23.25;23.6;24
28;6;2008;21.79;22;25
29;6;2008;20.88;21.4;25
30;6;2008;24.02;23.7;26
1;7;2008;24.75;23.7;26
2;7;2008;25.64;25.8;24
3;7;2008;24.78;24.8;25
4;7;2008;27.72;28;24
5;7;2008;27.89;28.8;23
6;7;2008;27.22;27.8;26
7;7;2008;27.3;27.8;25
8;7;2008;26.88;27.2;25
9;7;2008;26.55;27.6;24
10;7;2008;25.76;26.4;23
11;7;2008;26.12;26.6;22
12;7;2008;26.14;26.8;25
13;7;2008;26.33;26.8;25
14;7;2008;28.28;28.8;23
15;7;2008;21.59;21.2;25
16;7;2008;19.81;20.4;25
17;7;2008;17.23;17.6;25
18;7;2008;19.66;20;26
19;7;2008;23.57;23.4;26
20;7;2008;24.4;25;26
21;7;2008;21.0;21.2;27
22;7;2008;26.2;21.8;28
23;7;2008;27.28;27.6;29
24;7;2008;26.95;27.2;24
25;7;2008;26.74;27.4;24
26;7;2008;26.58;27.4;23
27;7;2008;25.44;25.6;27
28;7;2008;27.14;27.4;28
29;7;2008;27.35;28;28
30;7;2008;27.0;27.4;28
31;7;2008;26.99;27.6;28
1;8;2008;25.81;26.4;29
2;8;2008;18.98;19;24
3;8;2008;21.16;21.6;21
4;8;2008;24.39;25;24
5;8;2008;24.6;26.4;27
6;8;2008;27.0;27.6;27
7;8;2008;24.87;25.4;30
8;8;2008;21.68;21.6;18
9;8;2008;19.42;19.6;20
10;8;2008;18.14;18.2;21
11;8;2008;21.12;20.8;27
12;8;2008;24.39;24.8;29
13;8;2008;24.3;24.8;24
14;8;2008;25.25;25.6;26
15;8;2008;25.72;26.2;25
16;8;2008;25.64;26.6;29
17;8;2008;26.14;27;30
19;8;2008;24.62;25;29
20;8;2008;25.82;26;29
21;8;2008;23.28;23.8;28
22;8;2008;24.39;24.6;28
23;8;2008;25.79;26.6;24
24;8;2008;25.15;25.6;28
25;8;2008;28.8;26.6;29
26;8;2008;24.9;24;29
27;8;2008;23.15;23.6;28
28;8;2008;22.3;22.8;31
29;8;2008;25.64;26.2;29
30;8;2008;24.48;25.2;18
31;8;2008;23.8;24.6;24
1;9;2008;25.71;26.6;27
2;9;2008;25.2;26;30
3;9;2008;25.08;25.6;32
4;9;2008;26.05;26.6;32
5;9;2008;25.77;26.4;33
6;9;2008;26.25;26.6;30
7;9;2008;27.37;28.2;22
8;9;2008;28.21;29.4;25
9;9;2008;28.59;29.6;27
10;9;2008;24.48;24.6;33
11;9;2008;24.83;25.6;34
12;9;2008;23.05;23.8;33
13;9;2008;27.53;28.6;24
14;9;2008;28.49;29;24
